2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 17:word       	__fail-count           	{}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 17:word       	__sendqueue            	{arrival_rate_secs=9.80588353011807, overflow=0, read_pos=21043, write_pos=21043, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 17:word       	__skipped-inactive     	0
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 17:word       	__skipped-max-spout    	0
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 17:word       	__skipped-throttle     	0
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 16:word       	__complete-latency     	{}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 16:word       	__emit-count           	{default=580, __metrics=0}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 16:word       	__receive              	{arrival_rate_secs=0.21324234993069624, overflow=0, read_pos=106, write_pos=107, sojourn_time_ms=4689.5, capacity=1024, population=1}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 16:word       	__transfer-count       	{default=580, __metrics=0}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 16:word       	__ack-count            	{}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 16:word       	__fail-count           	{}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 16:word       	__sendqueue            	{arrival_rate_secs=9.632418069087688, overflow=1, read_pos=21043, write_pos=21043, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 16:word       	__skipped-inactive     	0
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 16:word       	__skipped-max-spout    	0
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 16:word       	__skipped-throttle     	0
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 13:word       	__complete-latency     	{}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 13:word       	__emit-count           	{default=600, __metrics=0}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 13:word       	__receive              	{arrival_rate_secs=0.21324234993069624, overflow=0, read_pos=106, write_pos=107, sojourn_time_ms=4689.5, capacity=1024, population=1}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 13:word       	__transfer-count       	{default=600, __metrics=0}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 13:word       	__ack-count            	{}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 13:word       	__fail-count           	{}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 13:word       	__sendqueue            	{arrival_rate_secs=9.645232815964523, overflow=1, read_pos=21042, write_pos=21042, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 13:word       	__skipped-inactive     	0
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 13:word       	__skipped-max-spout    	0
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 13:word       	__skipped-throttle     	0
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 14:word       	__complete-latency     	{}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 14:word       	__emit-count           	{default=600, __metrics=0}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 14:word       	__receive              	{arrival_rate_secs=0.21324234993069624, overflow=0, read_pos=106, write_pos=107, sojourn_time_ms=4689.5, capacity=1024, population=1}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 14:word       	__transfer-count       	{default=600, __metrics=0}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 14:word       	__ack-count            	{}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 14:word       	__fail-count           	{}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 14:word       	__sendqueue            	{arrival_rate_secs=9.65915399134007, overflow=1, read_pos=21045, write_pos=21045, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 14:word       	__skipped-inactive     	0
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 14:word       	__skipped-max-spout    	0
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 14:word       	__skipped-throttle     	0
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 15:word       	__complete-latency     	{}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 15:word       	__emit-count           	{default=580, __metrics=0}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 15:word       	__receive              	{arrival_rate_secs=0.21324234993069624, overflow=0, read_pos=106, write_pos=107, sojourn_time_ms=4689.5, capacity=1024, population=1}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 15:word       	__transfer-count       	{default=580, __metrics=0}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 15:word       	__ack-count            	{}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 15:word       	__fail-count           	{}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 15:word       	__sendqueue            	{arrival_rate_secs=9.665592711920898, overflow=1, read_pos=21044, write_pos=21044, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 15:word       	__skipped-inactive     	0
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 15:word       	__skipped-max-spout    	0
2016-11-03 16:20:05,353 2174510  1478208005	localhost:6703	 15:word       	__skipped-throttle     	0
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	uptimeSecs             	2179.619
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	__transfer-count       	{__metrics=0}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	__ack-count            	{}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	__recv-iconnection     	{dequeuedMessages=0, enqueued={/10.74.126.36:60386=11}}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	newWorkerEvent         	0
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	__send-iconnection     	{6703/2dc10ebb-b5ac-4db2-85f8-f2b19dee2797={reconnects=0, src=/10.74.126.36:60383, pending=0, dest=localhost/10.74.126.36:6703, sent=0, lostOnSend=0}}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	__fail-count           	{}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	GC/PSMarkSweep         	{count=0, timeMs=0}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	startTimeSecs          	1.478205830843E9
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	__emit-count           	{__metrics=0}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	memory/nonHeap         	{unusedBytes=1034296, virtualFreeBytes=-55064521, initBytes=2555904, committedBytes=56098816, maxBytes=-1, usedBytes=55064520}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	__process-latency      	{}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	__receive              	{arrival_rate_secs=0.10580890911014708, overflow=0, read_pos=34, write_pos=35, sojourn_time_ms=9451.0, capacity=1024, population=1}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	__transfer             	{arrival_rate_secs=0.0, overflow=0, read_pos=-1, write_pos=-1, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	GC/PSScavenge          	{count=4, timeMs=5}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	__execute-latency      	{}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=34, write_pos=34, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	memory/heap            	{unusedBytes=113046896, virtualFreeBytes=792524144, initBytes=268435456, committedBytes=155713536, maxBytes=835190784, usedBytes=42666640}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	 -1:__system   	__execute-count        	{}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	  5:__eventlogger	__emit-count           	{__metrics=0}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	  5:__eventlogger	__process-latency      	{}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	  5:__eventlogger	__receive              	{arrival_rate_secs=0.10580890911014708, overflow=0, read_pos=34, write_pos=35, sojourn_time_ms=9451.0, capacity=1024, population=1}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	  5:__eventlogger	__transfer-count       	{__metrics=0}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	  5:__eventlogger	__ack-count            	{}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	  5:__eventlogger	__execute-latency      	{}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	  5:__eventlogger	__fail-count           	{}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	  5:__eventlogger	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=34, write_pos=34, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:20:10,354 2179511  1478208010	localhost:6701	  5:__eventlogger	__execute-count        	{}
2016-11-03 16:20:10,355 2179512  1478208010	localhost:6701	  4:__eventlogger	__emit-count           	{__metrics=0}
2016-11-03 16:20:10,355 2179512  1478208010	localhost:6701	  4:__eventlogger	__process-latency      	{}
2016-11-03 16:20:10,355 2179512  1478208010	localhost:6701	  4:__eventlogger	__receive              	{arrival_rate_secs=0.10579771476936098, overflow=0, read_pos=34, write_pos=35, sojourn_time_ms=9452.0, capacity=1024, population=1}
2016-11-03 16:20:10,355 2179512  1478208010	localhost:6701	  4:__eventlogger	__transfer-count       	{__metrics=0}
2016-11-03 16:20:10,355 2179512  1478208010	localhost:6701	  4:__eventlogger	__ack-count            	{}
2016-11-03 16:20:10,355 2179512  1478208010	localhost:6701	  4:__eventlogger	__execute-latency      	{}
2016-11-03 16:20:10,355 2179512  1478208010	localhost:6701	  4:__eventlogger	__fail-count           	{}
2016-11-03 16:20:10,355 2179512  1478208010	localhost:6701	  4:__eventlogger	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=34, write_pos=34, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:20:10,355 2179512  1478208010	localhost:6701	  4:__eventlogger	__execute-count        	{}
2016-11-03 16:20:10,407 2179564  1478208010	localhost:6701	  3:__acker    	__emit-count           	{__metrics=0}
2016-11-03 16:20:10,407 2179564  1478208010	localhost:6701	  3:__acker    	__process-latency      	{}
2016-11-03 16:20:10,407 2179564  1478208010	localhost:6701	  3:__acker    	__receive              	{arrival_rate_secs=0.10520778537611783, overflow=0, read_pos=34, write_pos=35, sojourn_time_ms=9505.0, capacity=1024, population=1}
2016-11-03 16:20:10,407 2179564  1478208010	localhost:6701	  3:__acker    	__transfer-count       	{__metrics=0}
2016-11-03 16:20:10,407 2179564  1478208010	localhost:6701	  3:__acker    	__ack-count            	{}
2016-11-03 16:20:10,407 2179564  1478208010	localhost:6701	  3:__acker    	__execute-latency      	{}
2016-11-03 16:20:10,407 2179564  1478208010	localhost:6701	  3:__acker    	__fail-count           	{}
2016-11-03 16:20:10,407 2179564  1478208010	localhost:6701	  3:__acker    	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=34, write_pos=34, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:20:10,407 2179564  1478208010	localhost:6701	  3:__acker    	__execute-count        	{}
2016-11-03 16:20:10,407 2179564  1478208010	localhost:6701	  1:__acker    	__emit-count           	{__metrics=0}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  1:__acker    	__process-latency      	{}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  1:__acker    	__receive              	{arrival_rate_secs=0.10520778537611783, overflow=0, read_pos=34, write_pos=35, sojourn_time_ms=9505.0, capacity=1024, population=1}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  1:__acker    	__transfer-count       	{__metrics=0}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  1:__acker    	__ack-count            	{}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  1:__acker    	__execute-latency      	{}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  1:__acker    	__fail-count           	{}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  1:__acker    	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=34, write_pos=34, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  1:__acker    	__execute-count        	{}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  6:__eventlogger	__emit-count           	{__metrics=0}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  6:__eventlogger	__process-latency      	{}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  6:__eventlogger	__receive              	{arrival_rate_secs=0.10520778537611783, overflow=0, read_pos=34, write_pos=35, sojourn_time_ms=9505.0, capacity=1024, population=1}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  6:__eventlogger	__transfer-count       	{__metrics=0}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  6:__eventlogger	__ack-count            	{}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  6:__eventlogger	__execute-latency      	{}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  6:__eventlogger	__fail-count           	{}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  6:__eventlogger	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=34, write_pos=34, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  6:__eventlogger	__execute-count        	{}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  2:__acker    	__emit-count           	{__metrics=0}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  2:__acker    	__process-latency      	{}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  2:__acker    	__receive              	{arrival_rate_secs=0.10520778537611783, overflow=0, read_pos=34, write_pos=35, sojourn_time_ms=9505.0, capacity=1024, population=1}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  2:__acker    	__transfer-count       	{__metrics=0}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  2:__acker    	__ack-count            	{}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  2:__acker    	__execute-latency      	{}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  2:__acker    	__fail-count           	{}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  2:__acker    	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=34, write_pos=34, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:20:10,408 2179565  1478208010	localhost:6701	  2:__acker    	__execute-count        	{}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  9:exclaim1   	__emit-count           	{default=960, __metrics=0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  9:exclaim1   	__process-latency      	{word:default=1.0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  9:exclaim1   	__receive              	{arrival_rate_secs=16.39695638195263, overflow=0, read_pos=35936, write_pos=35937, sojourn_time_ms=60.98692810457516, capacity=1024, population=1}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  9:exclaim1   	__transfer-count       	{default=960, __metrics=0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  9:exclaim1   	__ack-count            	{word:default=120}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  9:exclaim1   	__execute-latency      	{word:default=1.0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  9:exclaim1   	__fail-count           	{}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  9:exclaim1   	__sendqueue            	{arrival_rate_secs=16.10395379831186, overflow=0, read_pos=35936, write_pos=35936, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  9:exclaim1   	__execute-count        	{word:default=140}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 11:exclaim2   	__emit-count           	{default=1480, __metrics=0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 11:exclaim2   	__process-latency      	{exclaim1:default=1.0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 11:exclaim2   	__receive              	{arrival_rate_secs=19.504876219054765, overflow=0, read_pos=45299, write_pos=45300, sojourn_time_ms=51.26923076923077, capacity=1024, population=1}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 11:exclaim2   	__transfer-count       	{default=0, __metrics=0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 11:exclaim2   	__ack-count            	{exclaim1:default=80}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 11:exclaim2   	__execute-latency      	{exclaim1:default=1.0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 11:exclaim2   	__fail-count           	{}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 11:exclaim2   	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=35, write_pos=35, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 11:exclaim2   	__execute-count        	{exclaim1:default=80}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	uptimeSecs             	2234.569
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	__transfer-count       	{__metrics=0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	__ack-count            	{}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	__recv-iconnection     	{dequeuedMessages=0, enqueued={}}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	newWorkerEvent         	0
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	__send-iconnection     	{6701/2dc10ebb-b5ac-4db2-85f8-f2b19dee2797={reconnects=0, src=/10.74.126.36:60386, pending=0, dest=localhost/10.74.126.36:6701, sent=11, lostOnSend=0}}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	__fail-count           	{}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	GC/PSMarkSweep         	{count=0, timeMs=0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	startTimeSecs          	1.478205830844E9
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	__emit-count           	{__metrics=0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	memory/nonHeap         	{unusedBytes=1260040, virtualFreeBytes=-55166457, initBytes=2555904, committedBytes=56426496, maxBytes=-1, usedBytes=55166456}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	__process-latency      	{}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	__receive              	{arrival_rate_secs=0.10718113612004287, overflow=0, read_pos=35, write_pos=36, sojourn_time_ms=9330.0, capacity=1024, population=1}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	__transfer             	{arrival_rate_secs=0.0, overflow=0, read_pos=395, write_pos=395, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	GC/PSScavenge          	{count=20, timeMs=28}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	__execute-latency      	{}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=35, write_pos=35, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	memory/heap            	{unusedBytes=79564344, virtualFreeBytes=775818808, initBytes=268435456, committedBytes=146800640, maxBytes=843055104, usedBytes=67236296}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	 -1:__system   	__execute-count        	{}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  8:exclaim1   	__emit-count           	{default=1000, __metrics=0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  8:exclaim1   	__process-latency      	{word:default=1.0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  8:exclaim1   	__receive              	{arrival_rate_secs=15.003750937734434, overflow=0, read_pos=36199, write_pos=36200, sojourn_time_ms=66.65, capacity=1024, population=1}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  8:exclaim1   	__transfer-count       	{default=1000, __metrics=0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  8:exclaim1   	__ack-count            	{word:default=80}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  8:exclaim1   	__execute-latency      	{word:default=1.0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  8:exclaim1   	__fail-count           	{}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  8:exclaim1   	__sendqueue            	{arrival_rate_secs=14.823008849557523, overflow=0, read_pos=36199, write_pos=36199, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  8:exclaim1   	__execute-count        	{word:default=120}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  7:exclaim1   	__emit-count           	{default=960, __metrics=0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  7:exclaim1   	__process-latency      	{word:default=1.0}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  7:exclaim1   	__receive              	{arrival_rate_secs=17.147143928839352, overflow=0, read_pos=35931, write_pos=35932, sojourn_time_ms=58.31875, capacity=1024, population=1}
2016-11-03 16:21:05,303 2234460  1478208065	localhost:6703	  7:exclaim1   	__transfer-count       	{default=960, __metrics=0}
2016-11-03 16:21:05,304 2234461  1478208065	localhost:6703	  7:exclaim1   	__ack-count            	{word:default=100}
2016-11-03 16:21:05,304 2234461  1478208065	localhost:6703	  7:exclaim1   	__execute-latency      	{word:default=1.0}
2016-11-03 16:21:05,304 2234461  1478208065	localhost:6703	  7:exclaim1   	__fail-count           	{}
2016-11-03 16:21:05,304 2234461  1478208065	localhost:6703	  7:exclaim1   	__sendqueue            	{arrival_rate_secs=17.314095449500556, overflow=0, read_pos=35931, write_pos=35931, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:21:05,304 2234461  1478208065	localhost:6703	  7:exclaim1   	__execute-count        	{word:default=200}
2016-11-03 16:21:05,353 2234510  1478208065	localhost:6703	 10:exclaim2   	__emit-count           	{default=1440}
2016-11-03 16:21:05,353 2234510  1478208065	localhost:6703	 10:exclaim2   	__process-latency      	{exclaim1:default=1.0}
2016-11-03 16:21:05,353 2234510  1478208065	localhost:6703	 10:exclaim2   	__receive              	{arrival_rate_secs=17.91044776119403, overflow=0, read_pos=45591, write_pos=45592, sojourn_time_ms=55.833333333333336, capacity=1024, population=1}
2016-11-03 16:21:05,353 2234510  1478208065	localhost:6703	 10:exclaim2   	__transfer-count       	{default=0}
2016-11-03 16:21:05,353 2234510  1478208065	localhost:6703	 10:exclaim2   	__ack-count            	{exclaim1:default=40}
2016-11-03 16:21:05,353 2234510  1478208065	localhost:6703	 10:exclaim2   	__execute-latency      	{exclaim1:default=1.0}
2016-11-03 16:21:05,353 2234510  1478208065	localhost:6703	 10:exclaim2   	__fail-count           	{}
2016-11-03 16:21:05,353 2234510  1478208065	localhost:6703	 10:exclaim2   	__sendqueue            	{arrival_rate_secs=0.0, overflow=0, read_pos=35, write_pos=35, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:21:05,353 2234510  1478208065	localhost:6703	 10:exclaim2   	__execute-count        	{exclaim1:default=100}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 17:word       	__complete-latency     	{}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 17:word       	__emit-count           	{default=560, __metrics=0}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 17:word       	__receive              	{arrival_rate_secs=0.2117970983797522, overflow=0, read_pos=109, write_pos=110, sojourn_time_ms=4721.5, capacity=1024, population=1}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 17:word       	__transfer-count       	{default=560, __metrics=0}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 17:word       	__ack-count            	{}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 17:word       	__fail-count           	{}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 17:word       	__sendqueue            	{arrival_rate_secs=9.826653417246328, overflow=0, read_pos=21628, write_pos=21628, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 17:word       	__skipped-inactive     	0
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 17:word       	__skipped-max-spout    	0
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 17:word       	__skipped-throttle     	0
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 16:word       	__complete-latency     	{}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 16:word       	__emit-count           	{default=580, __metrics=0}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 16:word       	__receive              	{arrival_rate_secs=0.21184196589344348, overflow=0, read_pos=109, write_pos=110, sojourn_time_ms=4720.5, capacity=1024, population=1}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 16:word       	__transfer-count       	{default=580, __metrics=0}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 16:word       	__ack-count            	{}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 16:word       	__fail-count           	{}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 16:word       	__sendqueue            	{arrival_rate_secs=9.788825340959084, overflow=0, read_pos=21629, write_pos=21629, sojourn_time_ms=0.0, capacity=1024, population=0}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 16:word       	__skipped-inactive     	0
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 16:word       	__skipped-max-spout    	0
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 16:word       	__skipped-throttle     	0
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 13:word       	__complete-latency     	{}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 13:word       	__emit-count           	{default=560, __metrics=0}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 13:word       	__receive              	{arrival_rate_secs=0.21184196589344348, overflow=0, read_pos=109, write_pos=110, sojourn_time_ms=4720.5, capacity=1024, population=1}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 13:word       	__transfer-count       	{default=560, __metrics=0}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 13:word       	__ack-count            	{}
2016-11-03 16:21:05,416 2234573  1478208065	localhost:6703	 13:word       	__fail-count           	{}
